Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
4349161,06/07/2015,0330,06,Hollywood,0657,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
4354236,06/12/2015,0350,20,Olympic,2073,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CAMBRIDGE,WESTERN
4355138,06/13/2015,0145,20,Olympic,2002,19,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,CLINTON,WESTERN
4367001,06/25/2015,2250,06,Hollywood,0679,53,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
4369102,06/28/2015,0125,20,Olympic,2071,26,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH                         ST,WESTERN                      BL
4373163,07/01/2015,2340,06,Hollywood,0677,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FOUNTAIN,WESTERN
4373173,07/01/2015,2340,06,Hollywood,0677,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FOUNTAIN,WESTERN
4373179,07/01/2015,2345,20,Olympic,2004,34,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MAPLEWOOD,WESTERN
4374108,07/03/2015,0100,06,Hollywood,0657,26,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SANTA MONICA,WESTERN
4374116,07/03/2015,0100,06,Hollywood,0659,23,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SANTA MONICA,WESTERN
4374398,07/03/2015,0210,20,Olympic,2071,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH                         ST,WESTERN
4374408,07/03/2015,0515,20,Olympic,2071,25,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,15TH                         ST,WESTERN                      ST
4380509,07/08/2015,2240,06,Hollywood,0678,30,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN                      AV
4380610,07/09/2015,0100,06,Hollywood,0657,18,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SIERRA VISTA,WESTERN                      AV
4381424,07/09/2015,2350,06,Hollywood,0668,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FOUNTAIN,WESTERN
4382314,07/10/2015,2240,06,Hollywood,0678,41,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
4388173,07/17/2015,2250,20,Olympic,2073,43,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,VENICE,WESTERN
4388368,07/18/2015,0230,06,Hollywood,0677,23,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MARATHON,WESTERN
4394563,07/22/2015,2220,06,Hollywood,0678,25,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
4394653,07/23/2015,0120,06,Hollywood,0677,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN
4400320,07/30/2015,0015,06,Hollywood,0677,32,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MARATHON,WESTERN
4401187,07/30/2015,2225,06,Hollywood,0657,41,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SIERRA VISTA                 BL,WESTERN                      BL
4409922,08/08/2015,0130,20,Olympic,2081,37,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH                         ST,WESTERN
4414673,08/14/2015,0145,06,Hollywood,0678,19,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MARATHON,WESTERN
4419502,08/20/2015,0115,06,Hollywood,0678,33,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MELROSE,WESTERN
4425785,08/27/2015,0001,06,Hollywood,0657,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA,WESTERN
4428185,08/29/2015,0120,06,Hollywood,0678,18,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,LA CUESTA,WESTERN
4428211,08/29/2015,0130,06,Hollywood,0677,24,F,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MELROSE,WESTERN
4428283,08/29/2015,0125,06,Hollywood,0678,22,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,INSTITUTE                    ST,WESTERN                      AV
4429261,08/30/2015,0230,06,Hollywood,0669,25,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,VIRGINIA,WESTERN
4429270,08/30/2015,0200,06,Hollywood,0669,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FOUNTAIN,WESTERN
4431863,09/02/2015,0520,20,Olympic,2002,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON,WESTERN
4441964,09/12/2015,0255,06,Hollywood,0677,26,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MELROSE,WESTERN                      AV
4442804,09/13/2015,0150,20,Olympic,2073,24,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,14TH                         ST,WESTERN                      AV
4446003,09/16/2015,2135,06,Hollywood,0677,51,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MONROE,WESTERN
4446129,09/17/2015,0010,06,Hollywood,0677,57,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE                      ST,WESTERN                      AV
4446181,09/17/2015,0300,06,Hollywood,0677,18,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MELROSE,WESTERN
4447493,05/29/2016,0230,06,Hollywood,0657,18,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SIERRA VISTA,WESTERN                      AV
4447495,05/29/2016,0245,20,Olympic,2063,31,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,12TH                         PL,WESTERN                      AV
4448399,09/19/2015,0030,06,Hollywood,0677,28,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN
